958.00,0.00,105.83
958.00,0.00,105.83
958.00,0.00,105.83
958.00,0.00,105.83
958.00,0.00,105.83
958.00,0.00,105.79
958.00,0.00,105.95
958.00,0.00,105.95
958.00,0.00,106.08
935.00,0.00,106.33
804.00,0.00,107.33
804.00,0.00,107.33
804.00,0.00,107.33
844.00,0.00,107.35
844.00,0.00,107.35
844.00,0.00,106.34
802.00,0.00,106.60
802.00,0.00,106.60
802.00,0.00,106.60
802.00,0.00,106.60
802.00,0.00,106.60
802.00,0.00,106.60
718.00,0.00,106.68
753.00,0.00,106.59
753.00,0.00,106.59
753.00,0.00,106.59
753.00,0.00,106.59
753.00,0.00,106.55
753.00,0.00,106.55
753.00,0.00,106.55
722.00,0.00,106.63
722.00,0.00,106.63
722.00,0.00,106.63
722.00,0.00,106.63
722.00,0.00,106.63
722.00,0.00,106.63
722.00,0.00,106.63
768.00,0.00,106.90
722.00,0.00,106.67
736.00,0.00,106.65
927.00,0.00,106.80
927.00,0.00,106.80
891.00,0.00,105.87
1228.00,0.00,106.67
891.00,0.00,106.48
1228.00,0.00,105.91
1228.00,0.00,106.10
891.00,0.00,106.09
846.00,0.00,106.18
1228.00,0.00,106.62
1390.00,0.00,106.61
1390.00,0.00,106.61
1391.00,0.00,106.54
1441.00,0.00,106.08
1441.00,0.00,106.08
7363.00,0.00,105.98
7363.00,0.00,105.98
7363.00,0.00,105.98
7363.00,0.00,105.98
7363.00,0.00,105.98
975.00,0.00,106.81
7363.00,0.00,105.98
7363.00,0.00,105.98
7363.00,0.00,105.98
7363.00,0.00,105.98
7363.00,0.00,105.98
7363.00,0.00,105.98
7363.00,0.00,105.98
7363.00,0.00,105.98
7363.00,0.00,105.98
974.00,0.00,105.41
974.00,0.00,105.41
948.00,0.00,105.42
988.00,0.00,105.41
914.00,0.00,105.43
879.00,0.00,105.33
923.00,0.00,105.36
912.00,0.00,105.39
885.00,0.00,106.37
870.00,0.00,106.51
881.00,0.00,106.51
881.00,0.00,106.51
877.00,0.00,106.43
877.00,0.00,106.43
899.00,0.00,106.50
899.00,0.00,106.50
899.00,0.00,106.50
899.00,0.00,106.50
926.00,0.00,106.47
926.00,0.00,106.47
903.00,0.00,106.41
903.00,0.00,106.41
877.00,0.00,106.43
928.00,0.00,106.37
850.00,0.00,106.48
850.00,0.00,106.48
1233.00,0.00,106.11
1269.00,0.00,105.31
866.00,0.00,105.40
948.00,0.00,105.21
887.00,0.00,105.20
884.00,0.00,105.17
884.00,0.00,105.17
884.00,0.00,105.17
905.00,0.00,105.21
907.00,0.00,105.21
829.00,0.00,105.19
829.00,0.00,105.19
829.00,0.00,105.19
856.00,0.00,105.27
891.00,0.00,105.22
870.00,0.00,105.30
870.00,0.00,105.30
870.00,0.00,105.30
870.00,0.00,105.30
870.00,0.00,105.30
870.00,0.00,105.30
880.00,0.00,105.29
863.00,0.00,105.26
863.00,0.00,105.23
976.00,0.00,105.15
989.00,0.00,105.23
976.00,0.00,105.07
992.00,0.00,105.10
992.00,0.00,105.10
1005.00,0.00,105.14
988.00,0.00,105.20
988.00,0.00,105.19
992.00,0.00,105.19
1005.00,0.00,105.05
831.00,0.00,106.63
876.00,0.00,106.85
876.00,0.00,106.85
876.00,0.00,106.85
876.00,0.00,106.85
876.00,0.00,106.85
876.00,0.00,106.85
876.00,0.00,106.85
876.00,0.00,106.85
854.00,0.00,106.67
885.00,0.00,106.22
885.00,0.00,106.29
980.00,0.00,106.27
980.00,0.00,105.77
980.00,0.00,105.77
980.00,0.00,105.77
981.00,0.00,105.75
981.00,0.00,105.76
990.00,0.00,105.82
953.00,0.00,105.86
894.00,0.00,105.88
784.00,0.00,106.14
784.00,0.00,105.56
918.00,0.00,105.51
918.00,0.00,105.51
1033.00,0.00,105.50
944.00,0.00,105.59
1073.00,0.00,105.57
984.00,0.00,105.56
977.00,0.00,105.55
919.00,0.00,104.77
938.00,0.00,104.85
919.00,0.00,104.82
919.00,0.00,104.25
919.00,0.00,105.36
919.00,0.00,105.36
919.00,0.00,105.36
919.00,0.00,105.36
919.00,0.00,105.36
941.00,0.00,105.60
