episode,reward,length,avg_reward,final_distance
160,9832.048453820646,1000,8337.730616261968,0.07734684330037106
161,890.0636968349496,1000,7444.024308656427,0.6228353552252066
162,935.4111596077166,1000,6585.494268536454,0.5288658888865897
163,9667.83845345254,1000,6911.412089744879,0.5471384479698277
164,3824.951270084705,1000,7054.97076289794,0.5165899098126743
165,9189.389157757128,1000,7018.808350936226,0.07878780980719412
166,9775.922644247163,1000,7196.407462296796,0.37070039172360314
167,9296.780872594565,1000,7194.607036643019,0.21524982712907148
168,7915.445409953612,1000,7002.311453897918,0.797953317767084
169,9776.367878680932,1000,7110.421899703395,0.3768726717847699
170,5575.951386837091,1000,6684.812193005038,0.5634358153221618
171,9833.22371945384,1000,7579.128195266929,0.27804222418195373
172,9774.65272881144,1000,8463.0523521873,0.3012829562276694
173,9459.199622508237,1000,8442.188469092871,0.5238850601464571
174,1411.3045806124758,1000,8200.823800145648,0.6052256985887171
175,9368.519214704496,1000,8218.736805840386,0.3083271274202866
176,9737.512060888115,1000,8214.89574750448,0.267820467894083
177,9650.174953614598,1000,8250.235155606484,0.23234194024802718
178,9734.839679311643,1000,8432.174582542288,0.22377611245580628
179,9797.369664027552,1000,8434.27476107695,0.14616751566226335
180,9772.381147784954,1000,8853.917737171736,0.29660430406919336
181,5149.974248567023,1000,8385.592790083054,0.5211592348632024
182,9116.715837850328,1000,8319.799100986942,0.5697637039817091
183,7010.764124428452,1000,8074.955551178963,0.5283841855813093
184,9783.246157956157,1000,8912.14970891333,0.28188072715811385
185,7887.658136462666,1000,8764.063601089149,0.5521040700200952
186,7311.952116669411,1000,8521.50760666728,0.5825368206231158
187,6640.486785231536,1000,8220.538789828972,0.5702058291536904
188,4412.46628956361,1000,7688.301450854169,0.6424453175791431
189,9693.530733012363,1000,7677.91755775265,0.10544715563467824
190,9802.93051746782,1000,7680.972494720937,0.23097825473105538
191,6151.516885442814,1000,7781.126758408516,0.5030801022525995
192,9829.282310938584,1000,7852.383405717342,0.19484540166956743
193,9832.278498786109,1000,8134.5348431531065,0.23376557814545795
194,6706.99116794528,1000,7826.909344152019,0.5268418361162254
195,9808.898864726001,1000,8019.033416978353,0.0665436405167874
196,9789.501630656028,1000,8266.788368377014,0.1392906585553778
197,9763.157270307718,1000,8579.055416884634,0.2497035332511612
198,5327.710868280103,1000,8670.579874756282,0.5528236599165715
199,9815.140307828671,1000,8682.740832237912,0.2764706865895464
200,9682.141349777563,1000,8670.661915468885,0.21524593778648693
201,4042.1119837092383,1000,8459.72142529553,0.5203857415377386
202,7162.119170522278,1000,8193.005111253897,0.5126029828714102
203,2056.561149447007,1000,7415.433376319988,0.5299898160004495
204,9823.682414200219,1000,7727.1025009454825,0.15723969342000754
205,5561.400553479604,1000,7302.3526698208425,0.5649309576877671
206,8871.292503094845,1000,7210.531757064724,0.5448512878908247
207,7471.91526764558,1000,6981.407556798511,0.5272516763652318
208,8640.41244385254,1000,7312.677714355754,0.6390800966432465
209,9526.855092220534,1000,7283.849192794941,0.2471286935698235
210,8379.511525821019,1000,7153.586210399286,0.5659388514585252
211,6839.101086135375,1000,7433.2851206419,0.636045950205957
212,9702.761802421663,1000,7687.349383831837,0.11275637506154128
213,8342.323762240443,1000,8315.925645111181,0.5681382996176025
214,9586.812769071721,1000,8292.238680598331,0.5430103126202102
215,9792.217472537171,1000,8715.32037250409,0.14563320425409607
216,9770.154635775118,1000,8805.206585772117,0.44749834858458065
217,1170.9377344642505,1000,8175.108832453984,0.5440600899803917
218,9191.618451851577,1000,8230.229433253888,0.5159189921713783
219,9182.313072295565,1000,8195.77523126139,0.24917125756960817
220,9806.378119424184,1000,8338.461890621707,0.09385813309508759
221,9789.923080686931,1000,8633.544090076863,0.06897250618196756
222,9891.97647149606,1000,8652.465556984302,0.24959609081390208
223,7544.010913948386,1000,8572.634272155095,0.5546576863626498
224,9718.355963156917,1000,8585.788591563616,0.1369251349956728
225,9571.137544760257,1000,8563.680598785926,0.4737943374794309
226,9661.392174926194,1000,8552.804352701034,0.4139883589420308
227,2313.421389418416,1000,8667.052718196448,0.5636194339476348
228,9528.605837090994,1000,8700.75145672039,0.03495578864258463
229,9738.968559918325,1000,8756.417005482666,0.20050369074433969
230,3686.230957331538,1000,8144.402289273402,0.5257754850014175
231,9728.032708717927,1000,8138.213252076503,0.19285898000634946
232,9789.725748204031,1000,8127.988179747297,0.43821897440641233
233,7926.15057546956,1000,8166.202145899415,0.5047531584732262
234,3389.136503417849,1000,7533.280199925508,0.5385919549495901
235,9561.053833118078,1000,7532.27182876129,0.18977591111998918
236,8999.694935084442,1000,7466.1021047771155,0.5968796615086003
237,9790.003236809122,1000,8213.760289516185,0.19827788957588338
238,9698.627327033111,1000,8230.762438510399,0.21405023798055586
239,814.8997846804612,1000,7338.355560986612,0.63857935473288
240,9605.53287082119,1000,7930.285752335578,0.4522556648427526
241,1801.6188080155694,1000,7137.6443622653405,0.5353471209085643
242,6698.806873202229,1000,6828.5524747651625,0.6840361675231768
243,9768.42826199756,1000,7012.780243417961,0.2749661660954341
244,6096.828032946732,1000,7283.54939637085,0.5944487792020896
245,8767.327197014754,1000,7204.176732760517,0.555932650529573
246,8949.368984902007,1000,7199.144137742274,0.3710184667862746
247,2802.2578492601133,1000,6500.369598987372,0.6292069572916341
248,8849.50400297639,1000,6415.457266581701,0.2525857628322501
249,9745.250467387867,1000,7308.492334852442,0.20266917590825176
250,6851.081713277048,1000,7033.047219098027,0.7240116655724076
251,9717.471175778677,1000,7824.632455874336,0.4981396234986202
252,6668.213804152479,1000,7821.573148969363,0.5429737581190253
253,9760.405968090656,1000,7820.770919578671,0.31816314677125274
254,9670.180329578245,1000,8178.106149241823,0.5425954813558421
255,9676.815775690044,1000,8269.055007109351,0.16334982799030315
256,9606.36202141545,1000,8334.754310760696,0.34303039376947203
257,2483.2082238823964,1000,8302.849348222926,0.5508548893723131
258,1406.9702326653262,1000,7558.5959711918185,0.5130725763518552
259,6792.06620128429,1000,7263.2775445814605,0.6717445895613827
260,2141.4160526893534,1000,6792.310978522692,0.5461052475459587
261,9817.34898707137,1000,6802.2987596519615,0.2614651933990342
262,7025.733507751474,1000,6838.05073001186,0.5822477377280663
263,1164.925682632663,1000,5978.502701466061,0.5934787163785005
264,6195.458060145222,1000,5631.0304745227595,0.5666631167141801
265,9710.504248677464,1000,5634.399321821501,0.2566583012233711
266,6827.599070514884,1000,5356.523026731445,0.3260394360757708
267,8146.448919042642,1000,5922.847096247469,1.0752635387301919
268,2487.389162842058,1000,6030.888989265142,0.6294716661124667
269,9840.040348918745,1000,6335.686404028588,0.16063215640609507
270,9167.29421179704,1000,7038.274219939356,0.6594915001768523
271,9807.660415457169,1000,7037.305362777935,0.18091580815049438
272,8251.406969985896,1000,7159.872709001378,0.6341842205279634
273,9490.524566057793,1000,7992.432597343892,0.3048819658436188
274,9797.350189296556,1000,8352.621810259025,0.3091921280154555
275,8826.139830935554,1000,8264.185368484834,0.12016615933043365
276,1410.02490904472,1000,7722.427952337818,0.6548722949730855
277,2976.5603436820074,1000,7205.4390948017535,0.5254030586240737
278,9431.681964015306,1000,7899.8683749190795,0.45380002820814974
279,9789.877381879272,1000,7894.85207821513,0.15567906560310033
280,9555.877044377257,1000,7933.710361473153,0.35053233944980994
281,9028.99453198669,1000,7855.843773126105,0.2988239640287905
282,8944.001287143923,1000,7925.103204841907,0.636764379384024
283,8184.72049160031,1000,7794.522797396159,0.6151489248189981
284,9806.633907727895,1000,7795.451169239293,0.12825800928481074
285,1251.6240404746763,1000,7037.999590193207,0.7030318649517486
286,881.8697894531388,1000,6985.184078234047,0.5290807153151358
287,3695.8254964458306,1000,7057.110593510431,0.38933948406152985
288,9700.312169517814,1000,7083.973614060681,0.23013061925903952
289,2594.772867929782,1000,6364.463162665732,0.5464361177930716
290,9784.402099871964,1000,6387.315668215202,0.1985382661648733
291,8017.082468218851,1000,6286.12446183842,0.17252163062405426
292,9889.468326870121,1000,6380.671165811038,0.15354792004593493
293,6759.797628180938,1000,6238.178879469101,0.6350526965250032
294,7233.406108354278,1000,5980.856099531739,0.536597312035669
295,880.2105167680247,1000,5943.714747161075,0.5284573757852751
296,7523.667074543807,1000,6607.894475670141,0.5534492589407591
297,4866.501300453718,1000,6724.96205607093,0.6173849292400907
298,9750.123041730494,1000,6729.943143292197,0.09314204978681456
299,1279.3812625354014,1000,6598.4039827527595,0.642813664087448
300,8066.801204652788,1000,6426.643893230843,0.5208215704111204
301,9837.779770038951,1000,6608.713623412853,0.07333280107891291
302,9800.476034892894,1000,6599.814394215129,0.1289605759586035
303,9775.451233220367,1000,6901.379754719074,0.1363148523176393
304,7472.454444972544,1000,6925.2845883809005,0.6844112248591568
305,8856.66151429312,1000,7722.9296881334085,0.2069554779274799
306,6571.230901808721,1000,7627.686070859901,0.5414289414625952
307,3093.7481091158884,1000,7450.410751726117,0.5460232609215143
308,9678.235511721869,1000,7443.221998725256,0.14397677729683853
309,6883.506683545158,1000,8003.6345408262305,0.5071930399610957
310,9795.270559194312,1000,8176.481476280383,0.2015764890959727
311,7369.509465623055,1000,7929.6544458387925,0.5846878675720648
312,6724.224759863621,1000,7622.029318335864,0.542970119439936
313,1416.3209208566734,1000,6786.116287099496,0.6292970411041343
314,6841.593686074283,1000,6723.030211209671,0.5508765076083224
315,9673.186749699353,1000,6804.682734750293,0.5080092481588709
316,5997.458277048259,1000,6747.305472274247,0.7307499666242199
317,9806.743499468834,1000,7418.605011309541,0.2335899133192051
318,9575.081119601738,1000,7408.28957209753,0.1197699187471638
319,1475.829015236928,1000,6867.521805266706,0.5230130847395111
320,9794.397005097582,1000,6867.434449857033,0.2896051383950825
321,9874.335699525065,1000,7117.917073247232,0.12492286595180216
322,3835.802849403412,1000,6829.074882201213,3.004311996808988
323,4693.072878379311,1000,7156.750077953478,0.5782156957283908
324,3149.469788495098,1000,6787.537688195558,0.5516688330937097
325,3099.4575276664427,1000,6130.164765992266,0.5454696226874078
326,9826.243828841925,1000,6513.043321171633,0.07904544095839405
327,7182.968350005255,1000,6250.665806225276,0.5365292057806175
328,5653.070640254545,1000,5858.464758290557,0.623061890292231
329,9743.160267414878,1000,6685.197883508352,0.40113734763265474
330,3542.3909554849497,1000,6059.997278547087,0.5652947657303468
331,8208.772986812764,1000,5893.441007275858,0.5496228595154814
332,9730.553953769251,1000,6482.916117712442,0.27800602981683886
333,7066.958134120809,1000,6720.304643286591,0.5466152298304245
334,9444.088328762791,1000,7349.766497313362,2.9307741639277136
335,9286.33763912148,1000,7968.454508458865,0.5454686999961583
336,5094.818581922646,1000,7495.311983766938,0.5507928420503466
337,8642.389235265486,1000,7641.25407229296,0.61121827983062
338,8959.67173107483,1000,7971.914181374988,0.37489103025795995
339,7618.7861823409285,1000,7759.476772867594,0.5967560600435223
340,9812.68338927617,1000,8386.506016246716,0.3817567020607306
341,1629.7200532247716,1000,7728.600722887915,0.5393491118930122
342,9840.919187064026,1000,7739.637246217392,0.1792965066841191
343,8072.377894506118,1000,7840.179222255925,1.748359932143214
344,7203.517984264974,1000,7616.122187806142,0.07304742519092562
345,9841.98518919672,1000,7671.686942813668,0.1476182562459587
346,9733.622516333242,1000,8135.567336254727,0.1934440798732952
347,1155.0458318604826,1000,7386.832995914226,0.5816958225057947
348,6527.5732584477155,1000,7143.623148651514,0.5182322271993766
349,9765.273257715144,1000,7358.271856188936,0.21341809460246666
350,9758.026938004014,1000,7352.80621106172,0.2545317009415741
351,9687.936933451374,1000,8158.627899084381,0.2438662317920736
352,1048.4256860831981,1000,7279.3785489862985,0.5180832846497264
353,9360.642597755816,1000,7408.205019311266,0.161544178391844
354,6998.199388928058,1000,7387.673159777575,0.5485752676899059
355,9675.971987987368,1000,7371.071839656642,0.2693720878751195
356,9767.759826897654,1000,7374.485570713082,0.11587765113729191
357,9746.73882621711,1000,8233.654870148745,0.240766997904639
358,7065.782027196992,1000,8287.475747023675,0.2660008809415276
359,8741.996147993688,1000,8185.148036051529,0.20424749164118053
360,9641.85149367978,1000,8173.5304916191035,0.397622501627369
361,9810.20626341551,1000,8185.757424615518,0.11266166343839962
362,7739.035620200947,1000,8854.818418027293,0.5934365609585399
363,9770.437304927771,1000,8895.797888744486,0.2275955854195303
364,3249.7921022812543,1000,8520.957160079806,0.5336193727744055
365,9662.329157779355,1000,8519.592877059007,0.15194890732632857
366,9654.57665122248,1000,8508.27455949149,0.1420946089426265
367,6789.9993227767545,1000,8212.600609147452,0.592311974443532
368,6583.507813532465,1000,8164.3731877810005,0.5671593153342326
369,3198.0675860979904,1000,7609.9803315914305,0.5100767554828767
370,9797.874091901851,1000,7625.5825914136385,0.1799122077517545
371,9155.317927489556,1000,7560.093757821041,1.0722028793006557
372,8761.128301592305,1000,7662.303025960178,0.535369309441877
373,9729.24271273815,1000,7658.183566741216,0.18046246483015202
374,9815.805304672334,1000,8314.784886980324,0.19848087838226552
375,2679.9411601267066,1000,7616.54608721506,2.751780567715587
376,9739.34301505857,1000,7625.022723598668,0.4482730224121928
377,8001.684062906906,1000,7746.191197611684,0.7073408024476324
378,5257.385228647757,1000,7613.578939123213,0.5620497070355653
379,9739.94428776994,1000,8267.766609290407,0.22290679286502083
380,1450.891494048348,1000,7433.068349505059,1.0060523051900923
381,8556.475910342599,1000,7373.184147790361,0.7190152021737901
382,5096.923525622996,1000,7006.76367019343,0.6519199002368811
383,8142.564846254584,1000,6848.095883545075,0.5762518592342432
384,1828.896243684965,1000,6049.4049774463365,0.5171907887635925
385,9784.503780696034,1000,6759.861239503271,0.3633420777922435
386,9820.42804676026,1000,6767.969742673439,0.47925457478992517
387,9724.986983793606,1000,6940.300034762108,0.2387752934646065
388,9746.432637344864,1000,7389.204775631819,0.19588349251673498
389,1252.8712155062526,1000,6540.4974684054505,0.5650971117033657
390,3788.530085995269,1000,6774.261327600143,1.9915484149317273
391,7332.8688276241,1000,6651.900619328293,0.8090547141348908
392,856.5400754001213,1000,6227.862274306006,1.7310414389918287
393,8641.60802456742,1000,6277.76659213729,0.2114917805227187
394,9707.843186172408,1000,7065.661286386034,0.3133113561868209
395,9769.057071492241,1000,7064.116615465655,0.15383044135371762
396,9237.468676588409,1000,7005.820678448469,0.5222352560198442
397,8391.335060876549,1000,6872.455486156764,0.5587590242563055
398,1232.3079063100156,1000,6021.043013053279,0.5624991965166557
399,8859.224546754627,1000,6781.678346178116,0.34786466116926457
400,9696.412732685738,1000,7372.466610847163,0.29807496504757813
401,9805.198532776054,1000,7619.699581362358,0.37464848393763417
402,8266.17646176113,1000,8360.66321999846,0.6500838702214398
403,9744.547448565821,1000,8470.9571623983,0.20837280509750575
404,9821.129719543742,1000,8482.285815735431,0.16777309313976352
405,9599.747487667622,1000,8465.354857352972,0.19346648471131156
406,9078.181430437173,1000,8449.426132737848,0.5219361185672676
407,9780.80993633409,1000,8588.3736202836,0.17872464396138624
408,7349.817422310173,1000,9200.124571883616,0.624913549545804
409,9857.236577342355,1000,9299.925774942389,0.12300611877901546
410,9734.418291743807,1000,9303.726330848196,0.30573576981974593
411,6529.484638433061,1000,8976.154941413897,0.5250782805107287
412,9777.66542492579,1000,9127.303837730362,0.17801348556031577
413,5972.251156775365,1000,8750.074208551317,0.5675330934103868
414,7078.177154380421,1000,8475.778952034985,0.5925980054294828
415,9727.668736883286,1000,8488.571076956552,0.14556290010521697
416,4116.875132401464,1000,7992.440447152981,0.540771771529304
