episode,reward,length,avg_reward,final_distance
183,7939.039629307185,1000,9482.974169532961,0.7251970029387244
184,9770.816329368437,1000,9479.223111403413,0.38287282512782056
185,9657.067008146914,1000,9567.377761606784,0.11339202484426275
186,9749.487887664322,1000,9559.261720609358,0.14274059490405988
187,9560.400160412402,1000,9534.517297092683,0.28392294620699826
188,9813.802953884884,1000,9538.156559096438,0.24120251708435628
189,9830.344715663025,1000,9544.550160213896,0.38053589144859296
190,9828.872057649693,1000,9552.045639248672,0.3197149200066041
191,9768.982699713297,1000,9564.081472592985,0.19913365888390783
192,9811.031225850273,1000,9572.98446676604,0.08958998113375335
193,9819.095330383116,1000,9760.990036873636,0.26132166846471916
194,9804.266008660787,1000,9764.335004802871,0.12250413075014024
195,9814.400623638365,1000,9780.068366352014,0.20614841249706034
196,9833.478160515226,1000,9788.467393637105,0.20615975881985785
197,9799.826032397074,1000,9812.409980835573,0.14029267978727392
198,9823.561814738769,1000,9813.385866920962,0.11867497882715015
199,9809.58624298165,1000,9811.310019652825,0.2024532758549224
200,9793.993947553518,1000,9807.822208643207,0.1289437731073411
201,9836.913687964818,1000,9814.615307468359,0.33913819719473587
202,9825.35443109981,1000,9816.047627993312,0.19165616178304212
203,9843.95796998001,1000,9818.533891953002,0.20236719216155946
204,9847.749702210029,1000,9822.882261307926,0.17418238371604033
205,9825.064573763775,1000,9823.948656320466,0.10266679512311515
206,9815.36077974009,1000,9822.136918242953,0.11132097327852865
207,9843.658584217215,1000,9826.520173424968,0.2093238305741999
208,9801.495605912509,1000,9824.313552542344,0.18309532861002306
209,9820.267323254948,1000,9825.381660569672,0.10942406635049096
210,9815.553961525036,1000,9827.537661966822,0.2666663338150156
211,9845.160587865272,1000,9828.36235195687,0.0706197217580971
212,9856.807759448027,1000,9831.507684791692,0.1092209434581527
213,8982.889476873886,1000,9745.400835481078,0.13651273716013496
214,9857.035751389125,1000,9746.329440398988,0.09635626625939082
215,9798.523493976782,1000,9743.67533242029,0.2432450455393327
216,9844.718760479194,1000,9746.611130494199,0.16724793528484408
217,9828.05184447884,1000,9745.050456520363,0.15950393803364804
218,9847.845183283924,1000,9749.685414257501,0.09027710491478917
219,9856.705805962785,1000,9753.329262528287,0.16094216244349172
220,9826.612420436453,1000,9754.43510841943,0.11259506960650617
221,9837.252789390297,1000,9753.644328571932,0.14831808953761724
222,9852.543019300398,1000,9753.21785455717,0.22998364657007073
223,9859.812603384004,1000,9840.91016720818,0.04273565517184488
224,9848.564262197431,1000,9840.06301828901,0.1451696061156227
225,9853.022056493952,1000,9845.512874540727,0.2940743849023924
226,9871.728633454955,1000,9848.213861838303,0.10390881240905142
227,9843.165554358062,1000,9849.725232826226,0.2566761529428104
228,9839.51638230958,1000,9848.892352728792,0.2859869646391514
229,9848.425167812025,1000,9848.064288913716,0.196575036448289
230,9872.300331799803,1000,9852.633080050051,0.127689312194565
231,9879.834107648972,1000,9856.89121187592,0.05984308119998808
232,9873.157505305926,1000,9858.95266047647,0.10673812369647254
233,9872.825426258778,1000,9860.253942763948,0.2703412138377225
234,9873.192850144236,1000,9862.716801558629,0.11427132201499333
235,9879.468860165422,1000,9865.361481925775,0.12932142372033886
236,9875.026073599634,1000,9865.691225940245,0.15642764464316714
237,9841.91488804141,1000,9865.566159308579,0.32573576363626633
238,9882.300760561995,1000,9869.844597133819,0.15854779611939407
239,9871.970185740656,1000,9872.199098926683,0.0802318971795114
240,9879.711860627798,1000,9872.940251809483,0.09469995871061994
241,9884.819202183071,1000,9873.438761262893,0.06538967615025511
242,9827.094907021305,1000,9868.832501434432,0.11094748988028474
243,9853.598996084474,1000,9866.909858417002,0.1946061012205304
244,9877.43652811599,1000,9867.334226214174,0.13439243118967387
245,9888.54744100545,1000,9868.242084298177,0.05050054591479053
246,9872.062183970633,1000,9867.945695335278,0.1684901784324035
247,9880.344722490267,1000,9871.788678780164,0.08555581476715243
248,9888.296542283384,1000,9872.388256952301,0.1454148590695895
249,9875.221895999466,1000,9872.713427978182,0.19837639940568683
250,9860.040554609217,1000,9870.746297376327,0.12237812689224252
251,9864.509708153688,1000,9868.715347973388,0.15583971792952378
252,9881.86184570074,1000,9874.19204184133,0.15188995654924328
253,9888.690589197731,1000,9877.701201152657,0.2619138415955077
254,9885.695203066218,1000,9878.52706864768,0.13109419825181
255,9878.327943462884,1000,9877.505118893421,0.09545285009624518
256,9879.232921317769,1000,9878.222192628136,0.15803002070867958
257,9810.601518618147,1000,9871.247872240925,0.17670876031886013
258,9869.270617705473,1000,9869.345279783132,0.13072144251295803
259,9868.616225119555,1000,9868.684712695143,0.15756665539412235
260,9860.33685868157,1000,9868.714343102376,0.028867485424467487
261,9837.674767733608,1000,9866.03084906037,0.2585094672761529
262,9885.810880499363,1000,9866.425752540232,0.12699315068097436
263,9890.224926994106,1000,9866.57918631987,0.06440081247735954
264,9871.040255540216,1000,9865.113691567269,0.08049671123464416
265,9843.83025871874,1000,9861.663923092854,0.2046628014899853
266,9874.779848334883,1000,9861.218615794565,0.13487431983920417
267,9868.0677471073,1000,9866.965238643483,0.11836920284921085
268,9898.528376855404,1000,9869.891014558474,0.21723958083633346
269,9857.070904531347,1000,9868.736482499653,0.10964962669041035
270,9843.178008086432,1000,9867.020597440138,0.18103372900436512
271,9840.555355447148,1000,9867.308656211491,0.22697100802644168
272,9850.395544670655,1000,9863.767122628622,0.06269999096871658
273,9873.95866928889,1000,9862.140496858101,0.13225638892580674
274,9862.817145076428,1000,9861.318185811722,0.16856237478189712
275,9873.438973764225,1000,9864.27905731627,0.031096608409593003
276,9878.216809053947,1000,9864.622753388177,0.21537033049452217
277,9867.23821389282,1000,9864.53980006673,0.19325603839217712
278,9851.291016045687,1000,9859.816063985756,0.19576472545893764
279,9894.01814446911,1000,9863.510787979534,0.06901632016518096
280,9873.950798885533,1000,9866.588067059445,0.12188165095199743
281,9854.507266137327,1000,9867.983258128463,0.11064892269114769
282,9860.438530462237,1000,9868.98755670762,0.18422653680174642
283,9872.612602787873,1000,9868.85295005752,0.08657335674631668
284,9902.825129831957,1000,9872.853748533073,0.08776190862258518
285,9888.385534403349,1000,9874.348404596984,0.15122518758260187
286,9878.94205947955,1000,9874.420929639546,0.18383853202130465
287,9874.867608624634,1000,9875.183869112725,0.11553563859999492
288,9895.304122744647,1000,9879.585179782624,0.1668860505305777
289,9873.104467475987,1000,9877.49381208331,0.1204797051396091
290,9883.838550116674,1000,9878.482587206425,0.22396090966018484
291,9876.366674004204,1000,9880.668527993113,0.11150306673248107
292,9878.258165449557,1000,9882.450491491843,0.06381991177841101
293,9861.298434251232,1000,9881.31907463818,0.14367193841012704
294,9890.708665623788,1000,9880.107428217361,0.11430467667337016
295,9888.462709156609,1000,9880.115145692687,0.11120030486790576
296,9871.409741942442,1000,9879.361913938978,0.06020652869693811
297,9876.508688177297,1000,9879.526021894244,0.1772456003026623
298,9890.681329677118,1000,9879.063742587492,0.058132505602233965
299,9872.854425321302,1000,9879.038738372023,0.08183343540655566
300,9883.5813050764,1000,9879.013013867996,0.19947364294540218
301,9886.147676781871,1000,9879.99111414576,0.12100235528514389
302,9865.930178406938,1000,9878.7583154415,0.16785001056029458
303,9874.13920263008,1000,9880.042392279383,0.13383364372774448
304,9880.867747832293,1000,9879.058300500234,0.123577472655937
305,9862.050513179094,1000,9876.417080902484,0.07990658320149059
306,9862.660793900735,1000,9875.542186098315,0.11119039439795324
307,9892.201436197125,1000,9877.111460900296,0.07469100818721475
308,9905.810048209181,1000,9878.624332753501,0.1617254985953822
309,9890.234155474589,1000,9880.362305768831,0.22323677069918813
310,9885.621418578145,1000,9880.566317119006,0.10516297894568218
311,9860.743094169238,1000,9878.025858857742,0.053319706608671774
312,9892.306067572592,1000,9880.663447774308,0.17616428911202262
313,9897.00193893562,1000,9882.949721404859,0.031723870707224336
314,9843.337838775695,1000,9879.196730499203,0.13974009786669142
315,9892.054326245045,1000,9882.197111805795,0.13294536701922754
316,9885.345131934257,1000,9884.46554560915,0.085032317170709
317,9890.764158664273,1000,9884.321817855864,0.08518068887026116
318,9894.686776739303,1000,9883.209490708874,0.1590091252426463
319,9890.401976035859,1000,9883.226272765003,0.15998260629573577
320,9880.354037729914,1000,9882.69953468018,0.15282274469581789
321,9891.991028909746,1000,9885.824328154229,0.2647802147081016
322,9878.885689288518,1000,9884.482290325823,0.10005861667587714
323,9872.932574983268,1000,9882.075353930588,0.15008951120404837
324,9880.51626536384,1000,9885.793196589402,0.17282017017113405
325,9871.9997695804,1000,9883.787740922937,0.055269958225309654
326,9891.585537441804,1000,9884.411781473693,0.07388130268354265
327,9879.450762553623,1000,9883.280441862627,0.03510279429492304
328,9859.257308424572,1000,9879.737495031153,0.2729405444408012
329,9858.429432462437,1000,9876.54024067381,0.29715052690098787
330,9855.694795229809,1000,9874.074316423801,0.10327347789471564
331,4252.956835305592,1000,9310.170897063386,0.3811432705270483
332,9883.23621720915,1000,9310.60594985545,0.016899547003801498
333,9690.5186778571,1000,9292.364560142834,0.10936041168558118
334,9887.895388839628,1000,9293.10247249041,0.12322603919603857
335,9601.314836206664,1000,9266.033979153039,0.15414578776646753
336,9852.7329048377,1000,9262.148715892628,0.13740680409109804
337,9881.058114035066,1000,9262.309451040772,0.17860812407219787
338,9853.10650559457,1000,9261.694370757772,0.13343203521680805
339,9875.122998797553,1000,9263.363727391283,0.05620561873583301
340,9862.507657445893,1000,9264.045013612893,0.04211184629149296
341,9848.407739182509,1000,9823.590104000585,0.20362749920445963
342,9833.539720902016,1000,9818.620454369871,0.1395286433548444
343,9888.543669548822,1000,9838.422953539042,0.11836115948744076
344,9871.826587817615,1000,9836.816073436841,0.1791143367403333
345,9840.22607697843,1000,9860.707197514017,0.10045327879044746
346,9857.065446758625,1000,9861.140451706111,0.15793207038551768
347,9859.173855992889,1000,9858.952025901894,0.1206580402979974
348,9807.620634339362,1000,9854.403438776371,0.10379306785715642
349,9871.900443279703,1000,9854.081183224585,0.19886430900636146
350,9877.926858067223,1000,9855.623103286718,0.09324808948616255
351,9834.501564339083,1000,9854.232485802377,0.3301081455080342
352,9862.079491647368,1000,9857.086462876912,0.1470837437038401
353,9745.877135625175,1000,9842.819809484547,0.13621959736215117
354,9478.413608055416,1000,9803.478511508327,0.12312355482009386
355,9819.288718855192,1000,9801.384775696004,0.13386619510706083
356,9859.78365440766,1000,9801.656596460907,0.18392651004685032
357,9879.111307146455,1000,9803.650341576264,0.11268205530362248
358,9880.915837774028,1000,9810.979861919728,0.047827720959465685
359,9879.139628239689,1000,9811.703780415728,0.2355066229060791
360,9838.107682744094,1000,9807.721862883416,0.12986266695563298
